epiweek,area,nhser_name,age_band,neg,pos,n,S_positive,S_negative,total,n501y
45,Birmingham and Solihull,Midlands,20-29,0,98,46,46,0,98,0
47,Birmingham and Solihull,Midlands,20-29,3.60869565217391,79.3913043478261,23,22,1,83,0.0434782608695652
46,Birmingham and Solihull,Midlands,20-29,0,108,7,7,0,108,0
43,Birmingham and Solihull,Midlands,20-29,0,71,20,20,0,71,0
48,Birmingham and Solihull,Midlands,20-29,1.44117647058824,47.5588235294118,34,33,1,49,0.0294117647058824
44,Birmingham and Solihull,Midlands,20-29,0,86,44,44,0,86,0
50,Birmingham and Solihull,Midlands,20-29,6.85714285714286,33.1428571428571,35,29,6,40,0.17142857142857101
49,Devon,South West,20-29,19.3181818181818,65.6818181818182,22,17,5,85,0.227272727272727
47,Devon,South West,20-29,8.61818181818182,149.381818181818,55,52,3,158,0.0545454545454545
46,Devon,South West,20-29,32.3582089552239,238.641791044776,67,59,8,271,0.119402985074627
43,Devon,South West,20-29,10.7692307692308,269.230769230769,26,25,1,280,0.0384615384615385
45,Devon,South West,20-29,20.4827586206897,276.51724137931,29,27,2,297,0.0689655172413793
44,Devon,South West,20-29,103.411764705882,189.588235294118,17,11,6,293,0.352941176470588
50,Devon,South West,20-29,25.2424242424242,93.7575757575758,33,26,7,119,0.212121212121212
48,Devon,South West,20-29,7.04,80.96,25,23,2,88,0.08
49,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,18.7058823529412,87.2941176470588,34,28,6,106,0.176470588235294
45,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,29.6,266.4,40,36,4,296,0.1
47,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,5.52238805970149,179.477611940299,67,65,2,185,0.0298507462686567
46,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,15.8018867924528,319.198113207547,106,101,5,335,0.0471698113207547
43,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,0,294,33,33,0,294,0
48,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,6.9622641509434,116.037735849057,53,50,3,123,0.0566037735849057
44,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,0,329,23,23,0,329,0
50,"Bath and North East Somerset, Swindon and Wiltshire",South West,20-29,48,96,69,46,23,144,0.333333333333333
49,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,9.72727272727273,311.272727272727,66,64,2,321,0.0303030303030303
45,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,34.5666666666667,1002.43333333333,60,58,2,1037,0.0333333333333333
46,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,0,820,16,16,0,820,0
43,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,9.53846153846154,1230.46153846154,260,258,2,1240,0.00769230769230769
48,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,12.962962962963,337.037037037037,81,78,3,350,0.037037037037037
44,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,5.60975609756098,1144.39024390244,410,408,2,1150,0.0048780487804878
47,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,19.046511627907,526.953488372093,86,83,3,546,0.0348837209302326
50,South Yorkshire and Bassetlaw,North East and Yorkshire,20-29,41.8550724637681,319.144927536232,69,61,8,361,0.115942028985507
49,Cumbria and North East,North East and Yorkshire,20-29,88.6666666666667,443.333333333333,36,30,6,532,0.166666666666667
45,Cumbria and North East,North East and Yorkshire,20-29,0,1809,44,44,0,1809,0
47,Cumbria and North East,North East and Yorkshire,20-29,45.125,1037.875,24,23,1,1083,0.0416666666666667
43,Cumbria and North East,North East and Yorkshire,20-29,23.5757575757576,1532.42424242424,66,65,1,1556,0.0151515151515152
48,Cumbria and North East,North East and Yorkshire,20-29,36.3684210526316,654.631578947368,19,18,1,691,0.0526315789473684
44,Cumbria and North East,North East and Yorkshire,20-29,9.42657342657343,1338.57342657343,143,142,1,1348,0.00699300699300699
50,Cumbria and North East,North East and Yorkshire,20-29,219.375,365.625,24,15,9,585,0.375
46,Cumbria and North East,North East and Yorkshire,20-29,0,1814,33,33,0,1814,0
49,Hampshire and the Isle of Wight,South East,20-29,41.0232558139535,154.976744186047,129,102,27,196,0.209302325581395
45,Hampshire and the Isle of Wight,South East,20-29,13.6285714285714,463.371428571429,70,68,2,477,0.0285714285714286
47,Hampshire and the Isle of Wight,South East,20-29,26.8965517241379,285.103448275862,174,159,15,312,0.0862068965517241
46,Hampshire and the Isle of Wight,South East,20-29,35.9018691588785,555.098130841121,214,201,13,591,0.0607476635514019
48,Hampshire and the Isle of Wight,South East,20-29,32.183908045977,142.816091954023,87,71,16,175,0.183908045977011
43,Hampshire and the Isle of Wight,South East,20-29,16.9518072289157,452.048192771084,83,80,3,469,0.036144578313253
50,Hampshire and the Isle of Wight,South East,20-29,159.431472081218,142.568527918782,197,93,104,302,0.527918781725888
44,Hampshire and the Isle of Wight,South East,20-29,0,512,9,9,0,512,0
49,Lincolnshire,Midlands,20-29,13.4014598540146,190.598540145985,137,128,9,204,0.0656934306569343
45,Lincolnshire,Midlands,20-29,0,354,33,33,0,354,0
48,Lincolnshire,Midlands,20-29,0,244,135,135,0,244,0
43,Lincolnshire,Midlands,20-29,11.16,267.84,25,24,1,279,0.04
47,Lincolnshire,Midlands,20-29,3.12790697674419,265.872093023256,86,85,1,269,0.0116279069767442
44,Lincolnshire,Midlands,20-29,0,279,19,19,0,279,0
50,Lincolnshire,Midlands,20-29,13.4210526315789,241.578947368421,152,144,8,255,0.0526315789473684
46,Lincolnshire,Midlands,20-29,16.4615384615385,411.538461538462,26,25,1,428,0.0384615384615385
44,Frimley Health,South East,20-29,0,241,10,10,0,241,0
48,Suffolk and North East Essex,East of England,20-29,22,55,7,5,2,77,0.285714285714286
47,Suffolk and North East Essex,East of England,20-29,9.5,66.5,8,7,1,76,0.125
50,Suffolk and North East Essex,East of England,20-29,124.5,41.5,16,4,12,166,0.75
43,Suffolk and North East Essex,East of England,20-29,12.5,137.5,36,33,3,150,0.0833333333333333
49,Suffolk and North East Essex,East of England,20-29,52.2,34.8,10,4,6,87,0.6
45,Suffolk and North East Essex,East of England,20-29,24.2222222222222,84.7777777777778,9,7,2,109,0.222222222222222
49,Somerset,South West,20-29,11,22,15,10,5,33,0.333333333333333
47,Somerset,South West,20-29,2.39285714285714,64.6071428571429,28,27,1,67,0.0357142857142857
46,Somerset,South West,20-29,6.69767441860465,137.302325581395,43,41,2,144,0.0465116279069767
43,Somerset,South West,20-29,0,61,7,7,0,61,0
45,Somerset,South West,20-29,0,92,8,8,0,92,0
50,Somerset,South West,20-29,14.875,36.125,24,17,7,51,0.291666666666667
48,Somerset,South West,20-29,9.16129032258065,61.8387096774194,31,27,4,71,0.129032258064516
46,Suffolk and North East Essex,East of England,20-29,0,103,2,2,0,103,0
44,Dorset,South West,20-29,0,238,1,1,0,238,0
44,Suffolk and North East Essex,East of England,20-29,0,119,1,1,0,119,0
44,Somerset,South West,20-29,0,82,3,3,0,82,0
45,Cornwall and the Isles of Scilly,South West,20-29,0,64,9,9,0,64,0
46,Cornwall and the Isles of Scilly,South West,20-29,5.84615384615385,70.1538461538462,13,12,1,76,0.0769230769230769
47,Cornwall and the Isles of Scilly,South West,20-29,7,42,7,6,1,49,0.142857142857143
44,Cornwall and the Isles of Scilly,South West,20-29,16.6666666666667,33.3333333333333,3,2,1,50,0.333333333333333
50,Cornwall and the Isles of Scilly,South West,20-29,20.4,13.6,5,2,3,34,0.6
48,Cornwall and the Isles of Scilly,South West,20-29,4.16666666666667,20.8333333333333,6,5,1,25,0.166666666666667
43,Cornwall and the Isles of Scilly,South West,20-29,0,38,1,1,0,38,0
49,Cornwall and the Isles of Scilly,South West,20-29,10.2,6.8,5,2,3,17,0.6
49,Cambridgeshire and Peterborough,East of England,20-29,82.1333333333333,71.8666666666667,30,14,16,154,0.533333333333333
45,Cambridgeshire and Peterborough,East of England,20-29,13.3846153846154,160.615384615385,39,36,3,174,0.0769230769230769
43,Cambridgeshire and Peterborough,East of England,20-29,9.94117647058824,159.058823529412,34,32,2,169,0.0588235294117647
50,Cambridgeshire and Peterborough,East of England,20-29,138.676470588235,66.3235294117647,34,11,23,205,0.676470588235294
48,Cambridgeshire and Peterborough,East of England,20-29,27.8,111.2,15,12,3,139,0.2
47,Cambridgeshire and Peterborough,East of England,20-29,0,151,12,12,0,151,0
46,Cambridgeshire and Peterborough,East of England,20-29,0,226,5,5,0,226,0
44,Cambridgeshire and Peterborough,East of England,20-29,0,168,6,6,0,168,0
49,Shropshire and Telford and Wrekin,Midlands,30-39,0,59,43,43,0,59,0
45,Shropshire and Telford and Wrekin,Midlands,30-39,5.31428571428571,180.685714285714,70,68,2,186,0.0285714285714286
47,Shropshire and Telford and Wrekin,Midlands,30-39,9.52,109.48,50,46,4,119,0.08
46,Shropshire and Telford and Wrekin,Midlands,30-39,18.3428571428571,195.657142857143,35,32,3,214,0.0857142857142857
43,Shropshire and Telford and Wrekin,Midlands,30-39,2.65957446808511,122.340425531915,47,46,1,125,0.0212765957446809
48,Shropshire and Telford and Wrekin,Midlands,30-39,3.35483870967742,100.645161290323,62,60,2,104,0.032258064516129
44,Shropshire and Telford and Wrekin,Midlands,30-39,5.15625,159.84375,64,62,2,165,0.03125
50,Shropshire and Telford and Wrekin,Midlands,30-39,4.93333333333333,69.0666666666667,60,56,4,74,0.0666666666666667
49,Sussex and East Surrey,South East,30-39,161.703703703704,97.2962962962963,189,71,118,259,0.624338624338624
45,Sussex and East Surrey,South East,30-39,29.0769230769231,264.923076923077,91,82,9,294,0.0989010989010989
48,Sussex and East Surrey,South East,30-39,108.102564102564,95.8974358974359,117,55,62,204,0.52991452991453
47,Sussex and East Surrey,South East,30-39,80.1030927835052,178.896907216495,97,67,30,259,0.309278350515464
50,Sussex and East Surrey,South East,30-39,351.573170731707,102.426829268293,328,74,254,454,0.774390243902439
43,Sussex and East Surrey,South East,30-39,16.8947368421053,197.105263157895,76,70,6,214,0.0789473684210526
46,Sussex and East Surrey,South East,30-39,58.2340425531915,332.765957446808,47,40,7,391,0.148936170212766
45,Herefordshire and Worcestershire,Midlands,30-39,0,218,80,80,0,218,0
47,Herefordshire and Worcestershire,Midlands,30-39,9.58928571428571,169.410714285714,56,53,3,179,0.0535714285714286
46,Herefordshire and Worcestershire,Midlands,30-39,5.73333333333333,252.266666666667,45,44,1,258,0.0222222222222222
43,Herefordshire and Worcestershire,Midlands,30-39,0,146,41,41,0,146,0
44,Herefordshire and Worcestershire,Midlands,30-39,0,185,58,58,0,185,0
50,Herefordshire and Worcestershire,Midlands,30-39,15.0819672131148,99.9180327868852,61,53,8,115,0.131147540983607
48,Herefordshire and Worcestershire,Midlands,30-39,3.70967741935484,111.290322580645,31,30,1,115,0.032258064516129
49,Herefordshire and Worcestershire,Midlands,30-39,5.69230769230769,68.3076923076923,52,48,4,74,0.0769230769230769
49,Kent and Medway,South East,30-39,876.16704805492,172.83295194508,437,72,365,1049,0.835240274599542
45,Kent and Medway,South East,30-39,228.879310344828,302.120689655172,116,66,50,531,0.431034482758621
43,Kent and Medway,South East,30-39,65.8988764044944,189.101123595506,89,66,23,255,0.258426966292135
48,Kent and Medway,South East,30-39,711.556886227545,220.443113772455,334,79,255,932,0.763473053892216
50,Kent and Medway,South East,30-39,1460.76179775281,152.238202247191,890,84,806,1613,0.90561797752809
47,Kent and Medway,South East,30-39,513.368983957219,286.631016042781,187,67,120,800,0.641711229946524
46,Kent and Medway,South East,30-39,423.589743589744,402.410256410256,39,19,20,826,0.512820512820513
44,Kent and Medway,South East,30-39,0,346,1,1,0,346,0
49,Greater Manchester Health and Social Care Partnership,North West,30-39,21.0172084130019,665.982791586998,523,507,16,687,0.0305927342256214
45,Greater Manchester Health and Social Care Partnership,North West,30-39,47.5793137742417,2538.42068622576,2011,1974,37,2586,0.0183988065638986
47,Greater Manchester Health and Social Care Partnership,North West,30-39,19.8516196447231,1337.14838035528,957,943,14,1357,0.0146290491118077
46,Greater Manchester Health and Social Care Partnership,North West,30-39,34.7491593813046,2118.2508406187,1487,1463,24,2153,0.0161398789509079
43,Greater Manchester Health and Social Care Partnership,North West,30-39,50.0409836065574,2724.95901639344,610,599,11,2775,0.0180327868852459
48,Greater Manchester Health and Social Care Partnership,North West,30-39,27.6150627615063,872.384937238494,717,695,22,900,0.0306834030683403
44,Greater Manchester Health and Social Care Partnership,North West,30-39,45.2786885245902,2716.72131147541,2135,2100,35,2762,0.0163934426229508
50,Greater Manchester Health and Social Care Partnership,North West,30-39,66.530081300813,705.469918699187,615,562,53,772,0.0861788617886179
49,Cheshire and Merseyside,North West,30-39,6.53846153846154,333.461538461538,260,255,5,340,0.0192307692307692
45,Cheshire and Merseyside,North West,30-39,9.30750307503075,1071.69249692497,813,806,7,1081,0.00861008610086101
47,Cheshire and Merseyside,North West,30-39,15.3514986376022,610.648501362398,367,358,9,626,0.0245231607629428
46,Cheshire and Merseyside,North West,30-39,10.575,976.425,560,554,6,987,0.0107142857142857
43,Cheshire and Merseyside,North West,30-39,18.9508196721311,1426.04918032787,305,301,4,1445,0.0131147540983607
44,Cheshire and Merseyside,North West,30-39,6.55345211581292,1170.44654788419,898,893,5,1177,0.00556792873051225
50,Cheshire and Merseyside,North West,30-39,29.0764331210191,385.923566878981,314,292,22,415,0.0700636942675159
48,Cheshire and Merseyside,North West,30-39,8.05147058823529,356.948529411765,272,266,6,365,0.0220588235294118
49,South West London Health and Care Partnership,London,30-39,145.219008264463,165.780991735537,242,129,113,311,0.466942148760331
45,South West London Health and Care Partnership,London,30-39,24.0462962962963,346.953703703704,108,101,7,371,0.0648148148148148
47,South West London Health and Care Partnership,London,30-39,59.8702290076336,281.129770992366,131,108,23,341,0.175572519083969
46,South West London Health and Care Partnership,London,30-39,58.0952380952381,429.904761904762,84,74,10,488,0.119047619047619
48,South West London Health and Care Partnership,London,30-39,90.2631578947368,154.736842105263,171,108,63,245,0.368421052631579
44,South West London Health and Care Partnership,London,30-39,0,398,4,4,0,398,0
50,South West London Health and Care Partnership,London,30-39,442.551210428305,236.448789571695,537,187,350,679,0.651769087523277
43,South West London Health and Care Partnership,London,30-39,3.4390243902439,419.560975609756,123,122,1,423,0.00813008130081301
45,Frimley Health,South East,30-39,29.8181818181818,216.181818181818,66,58,8,246,0.121212121212121
48,Frimley Health,South East,30-39,54.5454545454545,125.454545454545,132,92,40,180,0.303030303030303
43,Frimley Health,South East,30-39,15.6060606060606,190.393939393939,66,61,5,206,0.0757575757575758
47,Frimley Health,South East,30-39,34.392523364486,195.607476635514,107,91,16,230,0.149532710280374
50,Frimley Health,South East,30-39,256.85618729097,143.14381270903,299,107,192,400,0.642140468227425
49,Frimley Health,South East,30-39,103.647798742138,102.352201257862,159,79,80,206,0.50314465408805
46,Frimley Health,South East,30-39,19.4375,291.5625,32,30,2,311,0.0625
45,Healthier Lancashire and South Cumbria,North West,30-39,13.4924965893588,975.507503410641,733,723,10,989,0.0136425648021828
47,Healthier Lancashire and South Cumbria,North West,30-39,13.9280205655527,588.071979434447,389,380,9,602,0.0231362467866324
43,Healthier Lancashire and South Cumbria,North West,30-39,18.8444444444444,1253.15555555556,270,266,4,1272,0.0148148148148148
48,Healthier Lancashire and South Cumbria,North West,30-39,20.0434782608696,440.95652173913,368,352,16,461,0.0434782608695652
44,Healthier Lancashire and South Cumbria,North West,30-39,8.03598971722365,1033.96401028278,778,772,6,1042,0.0077120822622108
